"prop","pop_size","method","estimate"
0.2,400,"lp",434.285714285714
0.2,400,"lp",486.153846153846
0.2,400,"lp",324.705882352941
0.2,400,"lp",538.181818181818
0.2,400,"lp",284
0.2,400,"lp",328
0.2,400,"lp",411.428571428571
0.2,400,"lp",485.714285714286
0.2,400,"lp",381.176470588235
0.2,400,"lp",328.888888888889
0.2,400,"lp",409.411764705882
0.2,400,"lp",445.714285714286
0.2,400,"lp",433.333333333333
0.2,400,"lp",468.571428571429
0.2,400,"lp",386.666666666667
0.2,400,"lp",473.333333333333
0.2,400,"lp",490.666666666667
0.2,400,"lp",455.384615384615
0.2,400,"lp",382.608695652174
0.2,400,"lp",560
0.2,400,"lp",356
0.2,400,"lp",390.588235294118
0.2,400,"lp",416
0.2,400,"lp",324.210526315789
0.2,400,"lp",467.692307692308
0.2,400,"lp",600
0.2,400,"lp",304.761904761905
0.2,400,"lp",324
0.2,400,"lp",376
0.2,400,"lp",371.764705882353
0.2,400,"lp",595.555555555556
0.2,400,"lp",506.666666666667
0.2,400,"lp",385
0.2,400,"lp",385.882352941176
0.2,400,"lp",470
0.2,400,"lp",560
0.2,400,"lp",380
0.2,400,"lp",329.411764705882
0.2,400,"lp",560
0.2,400,"lp",362.105263157895
0.2,400,"lp",560
0.2,400,"lp",324
0.2,400,"lp",392
0.2,400,"lp",334.117647058824
0.2,400,"lp",389.333333333333
0.2,400,"lp",331.428571428571
0.2,400,"lp",386.666666666667
0.2,400,"lp",306.086956521739
0.2,400,"lp",553.333333333333
0.2,400,"lp",349.473684210526
0.2,400,"lp",442.666666666667
0.2,400,"lp",335.238095238095
0.2,400,"lp",288
0.2,400,"lp",283.636363636364
0.2,400,"lp",332.631578947368
0.2,400,"lp",501.333333333333
0.2,400,"lp",408.421052631579
0.2,400,"lp",400
0.2,400,"lp",308
0.2,400,"lp",437.333333333333
0.2,400,"lp",538.181818181818
0.2,400,"lp",447.058823529412
0.2,400,"lp",337.777777777778
0.2,400,"lp",600
0.2,400,"lp",320
0.2,400,"lp",357.647058823529
0.2,400,"lp",365
0.2,400,"lp",300.952380952381
0.2,400,"lp",339.047619047619
0.2,400,"lp",656
0.2,400,"lp",453.333333333333
0.2,400,"lp",362.105263157895
0.2,400,"lp",356.363636363636
0.2,400,"lp",400
0.2,400,"lp",337.777777777778
0.2,400,"lp",455.384615384615
0.2,400,"lp",389.333333333333
0.2,400,"lp",320
0.2,400,"lp",375
0.2,400,"lp",410.666666666667
0.2,400,"lp",311.578947368421
0.2,400,"lp",333.333333333333
0.2,400,"lp",577.777777777778
0.2,400,"lp",384
0.2,400,"lp",356
0.2,400,"lp",433.333333333333
0.2,400,"lp",400
0.2,400,"lp",448
0.2,400,"lp",320
0.2,400,"lp",365
0.2,400,"lp",301.818181818182
0.2,400,"lp",395.294117647059
0.2,400,"lp",421.333333333333
0.2,400,"lp",377.142857142857
0.2,400,"lp",528
0.2,400,"lp",357.894736842105
0.2,400,"lp",526.666666666667
0.2,400,"lp",435
0.2,400,"lp",400
0.2,400,"lp",422.857142857143
0.2,400,"lp",400
0.2,400,"lp",460
0.2,400,"lp",516.923076923077
0.2,400,"lp",337.777777777778
0.2,400,"lp",492.307692307692
0.2,400,"lp",492.307692307692
0.2,400,"lp",462.857142857143
0.2,400,"lp",367.058823529412
0.2,400,"lp",353.684210526316
0.2,400,"lp",409.411764705882
0.2,400,"lp",368.888888888889
0.2,400,"lp",371.764705882353
0.2,400,"lp",430
0.2,400,"lp",395.294117647059
0.2,400,"lp",400
0.2,400,"lp",502.857142857143
0.2,400,"lp",391.578947368421
0.2,400,"lp",509.090909090909
0.2,400,"lp",533.333333333333
0.2,400,"lp",480
0.2,400,"lp",395.294117647059
0.2,400,"lp",437.647058823529
0.2,400,"lp",364.444444444444
0.2,400,"lp",405.714285714286
0.2,400,"lp",302.222222222222
0.2,400,"lp",294.545454545455
0.2,400,"lp",342.857142857143
0.2,400,"lp",283.636363636364
0.2,400,"lp",581.818181818182
0.2,400,"lp",451.428571428571
0.2,400,"lp",306.666666666667
0.2,400,"lp",370
0.2,400,"lp",593.333333333333
0.2,400,"lp",458.181818181818
0.2,400,"lp",480
0.2,400,"lp",368.888888888889
0.2,400,"lp",436.923076923077
0.2,400,"lp",453.333333333333
0.2,400,"lp",350
0.2,400,"lp",283.636363636364
0.2,400,"lp",348.235294117647
0.2,400,"lp",415
0.2,400,"lp",467.692307692308
0.2,400,"lp",577.777777777778
0.2,400,"lp",270
0.2,400,"lp",263.333333333333
0.2,400,"lp",315.555555555556
0.2,400,"lp",324.210526315789
0.2,400,"lp",316.190476190476
0.2,400,"lp",385
0.2,400,"lp",406.153846153846
0.2,400,"lp",502.857142857143
0.2,400,"lp",451.428571428571
0.2,400,"lp",332.307692307692
0.2,400,"lp",341.333333333333
0.2,400,"lp",328.421052631579
0.2,400,"lp",380
0.2,400,"lp",360
0.2,400,"lp",426.666666666667
0.2,400,"lp",445
0.2,400,"lp",372
0.2,400,"lp",553.846153846154
0.2,400,"lp",420
0.2,400,"lp",480
0.2,400,"lp",417.142857142857
0.2,400,"lp",367.058823529412
0.2,400,"lp",486.153846153846
0.2,400,"lp",320
0.2,400,"lp",492.307692307692
0.2,400,"lp",331.428571428571
0.2,400,"lp",387.368421052632
0.2,400,"lp",301.818181818182
0.2,400,"lp",406.153846153846
0.2,400,"lp",523.636363636364
0.2,400,"lp",332.631578947368
0.2,400,"lp",428.571428571429
0.2,400,"lp",303.157894736842
0.2,400,"lp",414.117647058824
0.2,400,"lp",467.692307692308
0.2,400,"lp",560
0.2,400,"lp",320
0.2,400,"lp",385
0.2,400,"lp",473.333333333333
0.2,400,"lp",516.363636363636
0.2,400,"lp",443.076923076923
0.2,400,"lp",376.470588235294
0.2,400,"lp",336.842105263158
0.2,400,"lp",284
0.2,400,"lp",400
0.2,400,"lp",364.444444444444
0.2,400,"lp",693.333333333333
0.2,400,"lp",311.578947368421
0.2,400,"lp",340
0.2,400,"lp",395.294117647059
0.2,400,"lp",414.117647058824
0.2,400,"lp",360
0.2,400,"lp",960
0.2,400,"lp",391.111111111111
0.2,400,"lp",372
0.2,400,"lp",400
0.2,400,"lp",464
0.2,400,"lp",333.333333333333
0.2,400,"lp",690
0.2,400,"lp",323.809523809524
0.2,400,"lp",339.047619047619
0.2,400,"lp",364.444444444444
0.2,400,"lp",260
0.2,400,"lp",320
0.2,400,"lp",455.384615384615
0.2,400,"lp",324
0.2,400,"lp",346.666666666667
0.2,400,"lp",445
0.2,400,"lp",395
0.2,400,"lp",434.285714285714
0.2,400,"lp",493.333333333333
0.2,400,"lp",442.666666666667
0.2,400,"lp",274.782608695652
0.2,400,"lp",516.923076923077
0.2,400,"lp",480
0.2,400,"lp",336
0.2,400,"lp",501.818181818182
0.2,400,"lp",424.615384615385
0.2,400,"lp",302.222222222222
0.2,400,"lp",372
0.2,400,"lp",360
0.2,400,"lp",366.315789473684
0.2,400,"lp",405
0.2,400,"lp",640
0.2,400,"lp",462.857142857143
0.2,400,"lp",467.692307692308
0.2,400,"lp",385
0.2,400,"lp",474.285714285714
0.2,400,"lp",410
0.2,400,"lp",374.736842105263
0.2,400,"lp",395.555555555556
0.2,400,"lp",461.538461538462
0.2,400,"lp",395.294117647059
0.2,400,"lp",308
0.2,400,"lp",400
0.2,400,"lp",378.666666666667
0.2,400,"lp",436.923076923077
0.2,400,"lp",603.636363636364
0.2,400,"lp",341.052631578947
0.2,400,"lp",498.461538461538
0.2,400,"lp",366.315789473684
0.2,400,"lp",345
0.2,400,"lp",442.666666666667
0.2,400,"lp",274.782608695652
0.2,400,"lp",323.636363636364
0.2,400,"lp",404.210526315789
0.2,400,"lp",389.333333333333
0.2,400,"lp",432.941176470588
0.2,400,"lp",391.578947368421
0.2,400,"lp",390.588235294118
0.2,400,"lp",405
0.2,400,"lp",352.727272727273
0.2,400,"lp",362.666666666667
0.2,400,"lp",406.153846153846
0.2,400,"lp",328.888888888889
0.2,400,"lp",411.428571428571
0.2,400,"lp",394.285714285714
0.2,400,"lp",440
0.2,400,"lp",364.444444444444
0.2,400,"lp",385
0.2,400,"lp",331.428571428571
0.2,400,"lp",552
0.2,400,"lp",473.846153846154
0.2,400,"lp",328.888888888889
0.2,400,"lp",353.684210526316
0.2,400,"lp",461.538461538462
0.2,400,"lp",370
0.2,400,"lp",320
0.2,400,"lp",366.315789473684
0.2,400,"lp",431.111111111111
0.2,400,"lp",432.941176470588
0.2,400,"lp",343.529411764706
0.2,400,"lp",348.235294117647
0.2,400,"lp",376.470588235294
0.2,400,"lp",480
0.2,400,"lp",440
0.2,400,"lp",364.444444444444
0.2,400,"lp",510.769230769231
0.2,400,"lp",352
0.2,400,"lp",332
0.2,400,"lp",345.263157894737
0.2,400,"lp",281.739130434783
0.2,400,"lp",280
0.2,400,"lp",338.823529411765
0.2,400,"lp",362.105263157895
0.2,400,"lp",315.789473684211
0.2,400,"lp",328.888888888889
0.2,400,"lp",337.777777777778
0.2,400,"lp",408.888888888889
0.2,400,"lp",506.666666666667
0.2,400,"lp",504.615384615385
0.2,400,"lp",436.923076923077
0.2,400,"lp",486.666666666667
0.2,400,"lp",389.333333333333
0.2,400,"lp",382.857142857143
0.2,400,"lp",405.714285714286
0.2,400,"lp",428.571428571429
0.2,400,"lp",406.153846153846
0.2,400,"lp",500
0.2,400,"lp",352.727272727273
0.2,400,"lp",610.909090909091
0.2,400,"lp",418.461538461538
0.2,400,"lp",424.615384615385
0.2,400,"lp",404.210526315789
0.2,400,"lp",647.272727272727
0.2,400,"lp",328.421052631579
0.2,400,"lp",303.157894736842
0.2,400,"lp",328.421052631579
0.2,400,"lp",264
0.2,400,"lp",412.307692307692
0.2,400,"lp",500
0.2,400,"lp",370.526315789474
0.2,400,"lp",320
0.2,400,"lp",486.666666666667
0.2,400,"lp",395.294117647059
0.2,400,"lp",382.222222222222
0.2,400,"lp",462.857142857143
0.2,400,"lp",451.428571428571
0.2,400,"lp",349.473684210526
0.2,400,"lp",443.076923076923
0.2,400,"lp",465.454545454545
0.2,400,"lp",540
0.2,400,"lp",440
0.2,400,"lp",376.470588235294
0.2,400,"lp",421.333333333333
0.2,400,"lp",355
0.2,400,"lp",584
0.2,400,"lp",385
0.2,400,"lp",385.882352941176
0.2,400,"lp",387.692307692308
0.2,400,"lp",362.105263157895
0.2,400,"lp",364.444444444444
0.2,400,"lp",409.411764705882
0.2,400,"lp",377.777777777778
0.2,400,"lp",315.555555555556
0.2,400,"lp",460
0.3,400,"lp",377.560975609756
0.3,400,"lp",360
0.3,400,"lp",381.538461538462
0.3,400,"lp",488.888888888889
0.3,400,"lp",343.255813953488
0.3,400,"lp",348.292682926829
0.3,400,"lp",351
0.3,400,"lp",354.666666666667
0.3,400,"lp",438.75
0.3,400,"lp",386.666666666667
0.3,400,"lp",480
0.3,400,"lp",387
0.3,400,"lp",441.176470588235
0.3,400,"lp",440
0.3,400,"lp",416.666666666667
0.3,400,"lp",365.714285714286
0.3,400,"lp",386.666666666667
0.3,400,"lp",430.344827586207
0.3,400,"lp",381.818181818182
0.3,400,"lp",333.913043478261
0.3,400,"lp",395.675675675676
0.3,400,"lp",363.243243243243
0.3,400,"lp",357.142857142857
0.3,400,"lp",369
0.3,400,"lp",404.210526315789
0.3,400,"lp",333.333333333333
0.3,400,"lp",413.333333333333
0.3,400,"lp",368.181818181818
0.3,400,"lp",453.333333333333
0.3,400,"lp",385.714285714286
0.3,400,"lp",360
0.3,400,"lp",438.75
0.3,400,"lp",437.41935483871
0.3,400,"lp",432
0.3,400,"lp",390.769230769231
0.3,400,"lp",393
0.3,400,"lp",322.857142857143
0.3,400,"lp",428.108108108108
0.3,400,"lp",384.615384615385
0.3,400,"lp",450
0.3,400,"lp",404.210526315789
0.3,400,"lp",434.117647058824
0.3,400,"lp",450
0.3,400,"lp",356.923076923077
0.3,400,"lp",397.714285714286
0.3,400,"lp",362.857142857143
0.3,400,"lp",514.285714285714
0.3,400,"lp",380.571428571429
0.3,400,"lp",472.258064516129
0.3,400,"lp",385.263157894737
0.3,400,"lp",338.461538461538
0.3,400,"lp",383.414634146341
0.3,400,"lp",428
0.3,400,"lp",376.744186046512
0.3,400,"lp",405
0.3,400,"lp",378.461538461538
0.3,400,"lp",385.263157894737
0.3,400,"lp",345
0.3,400,"lp",369
0.3,400,"lp",353.684210526316
0.3,400,"lp",431.25
0.3,400,"lp",380.487804878049
0.3,400,"lp",434.117647058824
0.3,400,"lp",433.333333333333
0.3,400,"lp",380.571428571429
0.3,400,"lp",363.428571428571
0.3,400,"lp",398.823529411765
0.3,400,"lp",494.4
0.3,400,"lp",371.707317073171
0.3,400,"lp",371.707317073171
0.3,400,"lp",414.857142857143
0.3,400,"lp",468.387096774194
0.3,400,"lp",333.658536585366
0.3,400,"lp",352.5
0.3,400,"lp",390.769230769231
0.3,400,"lp",369
0.3,400,"lp",351.219512195122
0.3,400,"lp",396
0.3,400,"lp",394.285714285714
0.3,400,"lp",454.545454545455
0.3,400,"lp",321
0.3,400,"lp",372.307692307692
0.3,400,"lp",368.780487804878
0.3,400,"lp",411.428571428571
0.3,400,"lp",384
0.3,400,"lp",357.333333333333
0.3,400,"lp",378.461538461538
0.3,400,"lp",375.384615384615
0.3,400,"lp",414
0.3,400,"lp",360
0.3,400,"lp",440
0.3,400,"lp",353.846153846154
0.3,400,"lp",465
0.3,400,"lp",433.548387096774
0.3,400,"lp",389.090909090909
0.3,400,"lp",351
0.3,400,"lp",430.588235294118
0.3,400,"lp",410.322580645161
0.3,400,"lp",352.941176470588
0.3,400,"lp",487.5
0.3,400,"lp",338.181818181818
0.3,400,"lp",432
0.3,400,"lp",401.25
0.3,400,"lp",411.891891891892
0.3,400,"lp",484.615384615385
0.3,400,"lp",356.842105263158
0.3,400,"lp",341.538461538462
0.3,400,"lp",354.418604651163
0.3,400,"lp",465
0.3,400,"lp",483.636363636364
0.3,400,"lp",345.714285714286
0.3,400,"lp",436.923076923077
0.3,400,"lp",450.909090909091
0.3,400,"lp",429.090909090909
0.3,400,"lp",325.714285714286
0.3,400,"lp",396.363636363636
0.3,400,"lp",385.945945945946
0.3,400,"lp",365.714285714286
0.3,400,"lp",425.142857142857
0.3,400,"lp",455.294117647059
0.3,400,"lp",354
0.3,400,"lp",461.818181818182
0.3,400,"lp",363.243243243243
0.3,400,"lp",392.727272727273
0.3,400,"lp",384
0.3,400,"lp",488.571428571429
0.3,400,"lp",388.235294117647
0.3,400,"lp",360
0.3,400,"lp",390
0.3,400,"lp",409.230769230769
0.3,400,"lp",553.04347826087
0.3,400,"lp",340.46511627907
0.3,400,"lp",458.571428571429
0.3,400,"lp",444.324324324324
0.3,400,"lp",418.285714285714
0.3,400,"lp",424
0.3,400,"lp",394.285714285714
0.3,400,"lp",375
0.3,400,"lp",370.588235294118
0.3,400,"lp",448
0.3,400,"lp",383.414634146341
0.3,400,"lp",377.560975609756
0.3,400,"lp",448
0.3,400,"lp",354.146341463415
0.3,400,"lp",360
0.3,400,"lp",390
0.3,400,"lp",472.258064516129
0.3,400,"lp",368.780487804878
0.3,400,"lp",383.333333333333
0.3,400,"lp",367.826086956522
0.3,400,"lp",386.666666666667
0.3,400,"lp",413.333333333333
0.3,400,"lp",420
0.3,400,"lp",456
0.3,400,"lp",351.627906976744
0.3,400,"lp",416.470588235294
0.3,400,"lp",383.414634146341
0.3,400,"lp",368
0.3,400,"lp",480
0.3,400,"lp",333.333333333333
0.3,400,"lp",405.882352941176
0.3,400,"lp",405.882352941176
0.3,400,"lp",360
0.3,400,"lp",386.666666666667
0.3,400,"lp",585.6
0.3,400,"lp",432.727272727273
0.3,400,"lp",365.714285714286
0.3,400,"lp",428.108108108108
0.3,400,"lp",421.818181818182
0.3,400,"lp",488.275862068966
0.3,400,"lp",360
0.3,400,"lp",385.945945945946
0.3,400,"lp",418.378378378378
0.3,400,"lp",495.652173913043
0.3,400,"lp",416.842105263158
0.3,400,"lp",474.782608695652
0.3,400,"lp",423.529411764706
0.3,400,"lp",452.571428571429
0.3,400,"lp",421.818181818182
0.3,400,"lp",368.372093023256
0.3,400,"lp",480
0.3,400,"lp",423.529411764706
0.3,400,"lp",440
0.3,400,"lp",330.666666666667
0.3,400,"lp",436.363636363636
0.3,400,"lp",416
0.3,400,"lp",410
0.3,400,"lp",383.414634146341
0.3,400,"lp",403.333333333333
0.3,400,"lp",445.161290322581
0.3,400,"lp",415.384615384615
0.3,400,"lp",426.666666666667
0.3,400,"lp",413.684210526316
0.3,400,"lp",343.636363636364
0.3,400,"lp",356.923076923077
0.3,400,"lp",443.636363636364
0.3,400,"lp",396.666666666667
0.3,400,"lp",371.428571428571
0.3,400,"lp",432.727272727273
0.3,400,"lp",411.428571428571
0.3,400,"lp",433.548387096774
0.3,400,"lp",389.268292682927
0.3,400,"lp",387
0.3,400,"lp",433.548387096774
0.3,400,"lp",435.555555555556
0.3,400,"lp",388.571428571429
0.3,400,"lp",521.379310344828
0.3,400,"lp",363.243243243243
0.3,400,"lp",360
0.3,400,"lp",535.384615384615
0.3,400,"lp",410.909090909091
0.3,400,"lp",410.322580645161
0.3,400,"lp",386.666666666667
0.3,400,"lp",379.459459459459
0.3,400,"lp",520
0.3,400,"lp",518.571428571429
0.3,400,"lp",440
0.3,400,"lp",384.615384615385
0.3,400,"lp",416.470588235294
0.3,400,"lp",552.857142857143
0.3,400,"lp",386.666666666667
0.3,400,"lp",434.117647058824
0.3,400,"lp",446.896551724138
0.3,400,"lp",330.731707317073
0.3,400,"lp",405.405405405405
0.3,400,"lp",405.405405405405
0.3,400,"lp",425.806451612903
0.3,400,"lp",418.181818181818
0.3,400,"lp",403.333333333333
0.3,400,"lp",307.317073170732
0.3,400,"lp",381.538461538462
0.3,400,"lp",377.560975609756
0.3,400,"lp",388.421052631579
0.3,400,"lp",420
0.3,400,"lp",365.333333333333
0.3,400,"lp",437.41935483871
0.3,400,"lp",393.333333333333
0.3,400,"lp",373.333333333333
0.3,400,"lp",374.634146341463
0.3,400,"lp",384
0.3,400,"lp",372.631578947368
0.3,400,"lp",385.945945945946
0.3,400,"lp",458.823529411765
0.3,400,"lp",354
0.3,400,"lp",408.648648648649
0.3,400,"lp",407.272727272727
0.3,400,"lp",447.567567567568
0.3,400,"lp",437.837837837838
0.3,400,"lp",491.612903225806
0.3,400,"lp",406.153846153846
0.3,400,"lp",425.806451612903
0.3,400,"lp",318.139534883721
0.3,400,"lp",369.72972972973
0.3,400,"lp",452.903225806452
0.3,400,"lp",351
0.3,400,"lp",436.666666666667
0.3,400,"lp",396.666666666667
0.3,400,"lp",394.736842105263
0.3,400,"lp",407.272727272727
0.3,400,"lp",406.153846153846
0.3,400,"lp",417
0.3,400,"lp",338.181818181818
0.3,400,"lp",392.432432432432
0.3,400,"lp",416
0.3,400,"lp",388
0.3,400,"lp",374.117647058824
0.3,400,"lp",356.842105263158
0.3,400,"lp",344.210526315789
0.3,400,"lp",459.428571428571
0.3,400,"lp",395.121951219512
0.3,400,"lp",348.292682926829
0.3,400,"lp",380
0.3,400,"lp",416.470588235294
0.3,400,"lp",461.25
0.3,400,"lp",326.666666666667
0.3,400,"lp",424.615384615385
0.3,400,"lp",365.106382978723
0.3,400,"lp",454.285714285714
0.3,400,"lp",312.631578947368
0.3,400,"lp",438.75
0.3,400,"lp",441.290322580645
0.3,400,"lp",423.157894736842
0.3,400,"lp",373.953488372093
0.3,400,"lp",424
0.3,400,"lp",373.714285714286
0.3,400,"lp",421.818181818182
0.3,400,"lp",384.615384615385
0.3,400,"lp",321.818181818182
0.3,400,"lp",363.529411764706
0.3,400,"lp",397.5
0.3,400,"lp",432.727272727273
0.3,400,"lp",462.857142857143
0.3,400,"lp",363
0.3,400,"lp",396.666666666667
0.3,400,"lp",388.571428571429
0.3,400,"lp",343.333333333333
0.3,400,"lp",339.512195121951
0.3,400,"lp",375.789473684211
0.3,400,"lp",546.666666666667
0.3,400,"lp",406.666666666667
0.3,400,"lp",411.428571428571
0.3,400,"lp",397.894736842105
0.3,400,"lp",350
0.3,400,"lp",408
0.3,400,"lp",393.846153846154
0.3,400,"lp",510
0.3,400,"lp",363.333333333333
0.3,400,"lp",393.333333333333
0.3,400,"lp",380
0.3,400,"lp",387.692307692308
0.3,400,"lp",415.135135135135
0.3,400,"lp",401.052631578947
0.3,400,"lp",408
0.3,400,"lp",395.294117647059
0.3,400,"lp",398.918918918919
0.3,400,"lp",342.439024390244
0.3,400,"lp",377.142857142857
0.3,400,"lp",426.666666666667
0.3,400,"lp",324.545454545455
0.3,400,"lp",406.363636363636
0.3,400,"lp",370.909090909091
0.3,400,"lp",386.666666666667
0.3,400,"lp",336.585365853659
0.3,400,"lp",388.235294117647
0.3,400,"lp",363.428571428571
0.3,400,"lp",388.421052631579
0.3,400,"lp",452.571428571429
0.3,400,"lp",454.285714285714
0.3,400,"lp",434.594594594595
0.3,400,"lp",420
0.3,400,"lp",488.275862068966
0.3,400,"lp",378.947368421053
0.3,400,"lp",398.709677419355
0.3,400,"lp",332.093023255814
0.3,400,"lp",468.387096774194
0.3,400,"lp",362.727272727273
0.3,400,"lp",398.918918918919
0.3,400,"lp",332.093023255814
0.3,400,"lp",454.545454545455
0.3,400,"lp",452
0.3,400,"lp",413.684210526316
0.3,400,"lp",451.034482758621
0.3,400,"lp",293.333333333333
0.3,400,"lp",369
0.3,400,"lp",350.526315789474
0.3,400,"lp",365.853658536585
0.3,400,"lp",416.470588235294
0.3,400,"lp",488.571428571429
0.3,400,"lp",400
0.3,400,"lp",385.714285714286
0.3,400,"lp",416.25
0.3,400,"lp",360
0.3,400,"lp",480
0.3,400,"lp",395.675675675676
0.3,400,"lp",467.142857142857
0.3,400,"lp",351.627906976744
0.3,400,"lp",386.666666666667
0.3,400,"lp",406.666666666667
0.3,400,"lp",377.647058823529
0.3,400,"lp",525.51724137931
0.3,400,"lp",384
0.3,400,"lp",397.714285714286
0.3,400,"lp",392.432432432432
0.3,400,"lp",444
0.3,400,"lp",378.461538461538
0.3,400,"lp",378
0.3,400,"lp",366.153846153846
0.3,400,"lp",389.189189189189
0.3,400,"lp",408
0.3,400,"lp",433.846153846154
0.3,400,"lp",432
0.3,400,"lp",366.153846153846
0.3,400,"lp",468
0.3,400,"lp",363.529411764706
0.3,400,"lp",558.461538461538
0.3,400,"lp",328.571428571429
0.3,400,"lp",390.769230769231
0.3,400,"lp",368.780487804878
0.3,400,"lp",432
0.3,400,"lp",488.275862068966
0.3,400,"lp",374.285714285714
0.3,400,"lp",387.428571428571
0.3,400,"lp",517.241379310345
0.3,400,"lp",345
0.3,400,"lp",382.105263157895
0.3,400,"lp",391.764705882353
0.3,400,"lp",394.285714285714
0.3,400,"lp",448.235294117647
0.3,400,"lp",487.741935483871
0.3,400,"lp",404.210526315789
0.3,400,"lp",493.333333333333
0.3,400,"lp",452.903225806452
0.3,400,"lp",436
0.3,400,"lp",393.75
0.3,400,"lp",480
0.3,400,"lp",394.285714285714
0.3,400,"lp",396.923076923077
0.3,400,"lp",383.414634146341
0.3,400,"lp",449.032258064516
0.3,400,"lp",356.756756756757
0.3,400,"lp",421.621621621622
0.3,400,"lp",298.775510204082
0.3,400,"lp",488
0.3,400,"lp",427.058823529412
0.3,400,"lp",377.142857142857
0.3,400,"lp",368.181818181818
0.3,400,"lp",351
0.3,400,"lp",409.655172413793
0.3,400,"lp",381.176470588235
0.3,400,"lp",386.25
0.3,400,"lp",459.310344827586
0.3,400,"lp",394.285714285714
0.3,400,"lp",421.935483870968
0.3,400,"lp",433.548387096774
0.3,400,"lp",516.923076923077
0.3,400,"lp",329.302325581395
0.3,400,"lp",542.4
0.3,400,"lp",360
0.3,400,"lp",442.5
0.3,400,"lp",427.058823529412
0.3,400,"lp",369.72972972973
0.3,400,"lp",377.647058823529
0.3,400,"lp",398.709677419355
0.3,400,"lp",412.307692307692
0.3,400,"lp",430
0.3,400,"lp",440
0.3,400,"lp",454.545454545455
